166|167	et vitare malum. Imperfecto ergo egisset natura, |si dedisset animalibus concupiscibilem, 	et uitare malum im perfecte ergo regissed naturas sidedisset animalibus concupiscipilem per quam uitarent mala 	130
168	per quam vitarent mala, 		
169	et prosequerentur bona, 		
170|171	nisi dedisset eis irascibilem, |per quam aggrederentur impedientia delectationem illam: 	et pro sequirentur bona uel nisi dedisset eis irascibilemper quam aggredimentur mmpediencia delectacionem illaneus igitur animalia 	131
172	ut igitur animalia, 		
173	secundum modum sibi conuenientem, 	secundum modere sibi conuenientem 	132
174	prout bene possint delectari per concupiscibilem, 	plene possunt delectari 	133
175	data est eis irascibilis, 	per concupiscibilem data est eis irascibilis 	134
176	per quam resistant, 	per quam resistunt 	135
177|178	et aggrediantur impedientia delectationem illam. Duplex est ergo appetitus sensitiuus, |irascibilis, 	et aggrediatur impedientia delectacion illan duplexest ergo appetitus sensibilisi irascibilis 	136
179	et concupiscibilis. Appetitus autem intellectiuus, 	et concupiscibilis appetitus |aut interlectiuus 	137|138
180	qui dicitur voluntas, 	qui dicitur uoluntas remanetuidiuisus 	139
181	remanet indiuisus. Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	nam cum intellectus uniue saliori modo respiciat suum obiectum |quam sensus appetitiuns inellectuus 	140|141
182|183	appetitus intellectiuus, |qui sequitur intellectum uniuersaliori modo, 	qui sequiteriesctum uniusaliori modo fertur in bonunquamqua appetitusscom sensum 	142
184|185	fertur in bonum, |quam appetitus secundum sensum: 	et 	143
186	et quia quanto aliquid 	quia quanto aliquid 	144
187	sub uniuersaliori modo accipitur, 		
188|189	tanto unum et idem existens ad plura se extendit, |licet appetitus sensitiuus sit alius, 	sub uniuersaliori modo accipitur tanto unum .idem existens ad plura se extemdit licet appetitus sensitiuus sit alius 	145
190	et alius, 	et alius 	146
191|192	secundum quem prosequimur delectabilia, |et secundum quem aggredimur terribilia: 	secundum quid prosequitur delectabilia sconem sensumm aggrediuntur tertibilia appetitus 	147
193|194	appetitus tamen intellectiuus unus, |et idem existens fertur 	cum intelletiuisunus 	148
195	in omne bonum intelligibile. 		
196|197	Non ergo est alius appetitus intellectiuus, |secundum quem prosequimur bona delectabilia per intellectum, 	et idem existens ferturiu orentone bonum mtilligibile non ergo est alius appetitus in asctuus sconum 	149
198	et aggredimur bona ardua: 		
199	sicut est alius appetitus sensitiuus, 		
200	secundum quem prosequimur bona sensibilia delectabilia, 	quem proseque mur bona delectabilia per indsctum 	150
201|202	et aggredimur terribilia. |Quare si omnis virtus moralis, vel est in intellectu, 	et aggredimur terribilia quare si omnis uirtus moralis uel in intelsctu uel in appetitum 	151
203|204	vel in appetitu: |et appetitus alius intellectiuus 	et appetitus alisest intellectiuus 	152
205|206	ut voluntas, |alius est sensitiuus: 	ut uoluntas alius sensitiuus 	153
207|208	et hoc duplex, |irascibilis scilicet, et concupiscibilis: 	et hic duipphocest irascibilis 	154
209|210	oportet omnem virtutem moralem, |vel esse in intellectu, 	et concupiscibililise oportet omnem uirtutem moralem uel esse mintellectuel inuoluntatem uel in irascibila uel in concupiscibili actipiendo igitur uirtutem moralem large 	155
211	vel in voluntate, 	prout ipsa prudencia dicitur 	156
212|213	vel in irascibili, |vel in concupiscibili. Accipiendo ergo virtutem moralem large prout ipsa prudentia dicitur quaedam virtus moralis, 	quedam uirtus moralis dicere possumus 	157
214	dicere possumus 	quod 	158
215	quod secundum has quatuor potentias animae in quibus habet esse virtus, sumptae sunt quatuor Virtutes Cardinales; 	secundum has quatuor potentias anime 	159
216	videlicet, Prudentia, 	in quibus het cem uirtus 	160
217|218	Iustitia, Fortitudo, et Temperantia. |Nam Prudentia est in intellectu, 	sumpte sunt oiurani uirtutes cardinales scilicet prudencia iusticia temperancia fortitudo 	161
219|220	Iustitia in voluntate, |Fortitudo in irascibili, 	nam prudecia est in intellectu iusticia in uoluntademfoturo in irascibili temperancia in concupiscibili	162
221	Temperantia in concupiscibili.		
