174	prout bene possint delectari per concupiscibilem, 	delectari 	109
175|176	data est eis irascibilis, |per quam resistant, 	per concupiscibilem data est eis irascibilis per quam resistant . 	110
177|178	et aggrediantur impedientia delectationem illam. Duplex est ergo appetitus sensitiuus, |irascibilis, 	aggrediantur impedientia delectationem illam duplex est ergo appetirus sensitluus irascibiuslis . 	111
179	et concupiscibilis. Appetitus autem intellectiuus, 	concuplsibilis appetitus aurem icirelicelectiuus 	112
180	qui dicitur voluntas, 	qui dicitur yoluntas remanet indiuisusunam 	113
181	remanet indiuisus. Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	cum inrellectus yniuersaliori modo respieiat suum obiectum 	114
182	appetitus intellectiuus, 	quem sensus appetitus intellectius 	115
183	qui sequitur intellectum uniuersaliori modo, 	qui sequitur intellectum yniuersaliori modo fertur 	116
184	fertur in bonum, 	in bonum 	117
185	quam appetitus secundum sensum: 	quem appetitus |secundum sensum . 	118|119
186|187	et quia quanto aliquid |sub uniuersaliori modo accipitur, 	quia quanto aliquid sub uniuersaliori modo accipitur 	120
		tanto pnum . 	121
188|189	tanto unum et idem existens ad plura se extendit, |licet appetitus sensitiuus sit alius, 	idem existens ad plura se extenditu licer appetitus sensitiuus sit alius . 	122
190	et alius, 	alius scdm 	123
191	secundum quem prosequimur delectabilia, 	quem prosequius mur delectabilia . 	124
192	et secundum quem aggredimur terribilia: 	sedemmen quem aggredimur tertibiliam 	125
193	appetitus tamen intellectiuus unus, 	appetitus |tamen intellectiuus rnus 	126|127
194	et idem existens fertur 		
195|196	in omne bonum intelligibile. |Non ergo est alius appetitus intellectiuus, 	.idem existens ferrur in omne bonum intelliginbileuno ergo est alius appetitus intelleetiuus 	128
197	secundum quem prosequimur bona delectabilia per intellectum, 	secundum quem prosequimur bona delectabilia per intellectum . 	129
198|199	et aggredimur bona ardua: |sicut est alius appetitus sensitiuus, 	aggredimur bona ardua sicut est alius appetitus sensitiuus sedem 	130
200	secundum quem prosequimur bona sensibilia delectabilia, 	quem prosequimur bona sensibilia delectabilia aggredimur terribiliam 	131
201	et aggredimur terribilia. 	quare 	132
202|203	Quare si omnis virtus moralis, vel est in intellectu, |vel in appetitu: 	si omnis uirtus moralis uel est in intellectu uel in appetitu . 	133
204|205	et appetitus alius intellectiuus |ut voluntas, 	appetitus alinus intellectiuus ut roluntas alius est sensitiuuus . 	134
206|207	alius est sensitiuus: |et hoc duplex, 	hoc duplex itascibilis sos . concupiscibililisuoportet omnem uirtutem motalem uel esse in intellectu uel in poluntare uel in irascibili uel in concupiscibilitue accipiendo ergo rirtutem moralem large 	135
208|209	irascibilis scilicet, et concupiscibilis: |oportet omnem virtutem moralem, 	prout ipsa piudentia dieitur quedam uirtus moralis* 	136
210	vel esse in intellectu, 		
211	vel in voluntate, 		
212	vel in irascibili, 		
213	vel in concupiscibili. Accipiendo ergo virtutem moralem large prout ipsa prudentia dicitur quaedam virtus moralis, 		
214	dicere possumus 	dicere possumus 	137
215	quod secundum has quatuor potentias animae in quibus habet esse virtus, sumptae sunt quatuor Virtutes Cardinales; 	secundum has quatuor potentias anime |in quibus habet esse uirtus sumpte sunt 	138|139
216	videlicet, Prudentia, 	quatuot |uirtutes 	140|141
217|218	Iustitia, Fortitudo, et Temperantia. |Nam Prudentia est in intellectu, 	cardinales 	142
219|220	Iustitia in voluntate, |Fortitudo in irascibili, 	uidelicet prudentia iusticia fortitudo . 	143
221	Temperantia in concupiscibili.	tem perantiaum prudentia est in intellectu iusticia in uoluntateatudo in irascibili tempe rantia in concupiscibilitio	144
